id,name,transit,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,street,neighbourhood_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,last_review,review_scores_rating,cancellation_policy,reviews_per_month
14246616,"Cozy Room off Centre St, JP!","Very close to public transportation (Near Stoney Brooke and Jackson Square T stations (less than 10 minute walk). Near 39 bus. Street parking free and you can always find a spot. Pay close attention to street cleaning on Monday mornings, other than that parking is easy!",5055078,Ashley,2/11/2013,36%,93%,f,Jamaica Plain,"Forbes Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,1,1,1,$63.00 ,1,8/31/2016,73,flexible,2.73
3703674,Private floor in Jamaica Plain home,"The bus and train are a 5 minute walk away, and it takes less than 20 minutes to get to downtown Boston. There is plenty of street parking, and the neighborhood is upscale and residential so very safe for both your car and for walking around at any time.",9350281,Emily,10/10/2013,100%,50%,f,Jamaica Plain,"Saint John Street, Boston, MA 02130, United States",Jamaica Plain,2130,Townhouse,Private room,2,1,1,1,$75.00 ,1,6/19/2016,100,flexible,0.62
4792901,Spacious room in secluded townhouse,,24701232,Robert,12/10/2014,N/A,N/A,f,Jamaica Plain,"Goodrich Road, Boston, MA 02130, United States",Jamaica Plain,2130,House,Private room,2,1,1,1,$65.00 ,1,9/7/2015,90,strict,0.16
5717528,Charming Victorian near T,,7394101,Diane,7/10/2013,100%,100%,f,Jamaica Plain,"Chestnut Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,1,1,1,1,$110.00 ,1,6/13/2016,94,strict,0.48
5601743,"Beautiful, Expansive Space in JP","We live less than 10 minutes away from the Green Street T Stop on the Orange Line! This line is one of the best to use in Boston: fast, regular schedule, and easy access to downtown Boston. Additionally, there is free street parking!",19280995,Kaitlin,8/1/2014,73%,100%,f,Jamaica Plain,"Marmion Street, Boston, MA 02130, United States",Jamaica Plain,2130,House,Private room,2,1,1,1,$46.00 ,2,8/31/2016,82,strict,1.46
13333862,"Sunny room, colorful artist home",,5215706,Alexis,2/24/2013,60%,60%,f,Jamaica Plain,"Porter Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,3,1,1,1,$75.00 ,1,,,strict,
519272,"Cozy Room + Private Bath, JP Boston","South station on the Orange Line Green Street T stop is a 10 minute walk away.  This can take you downtown in 30 minutes, or connect you to the Red Line or Green Line.   From the airport, take the SIlver line to SOUTH STATION, then take the Red Line to DOWNTOWN CROSSING, and transfer to the Orange Line outbound to GREEN STREET.  We are a 10 minute walk from green street.   Or you can take a cab from the airport. It costs about $40 dollars to get to our home.  Our home is a few minutes away from the Southwest Corridor Bike Path, which runs all the way from Jamaica Plain to the South End of Boston (mostly on an off street bike path.)  Other than that, Centre Street of JP is a 15 minute walk away, with great restaurants and shops. Finally, if you drive, free on street parking is readily available either on our street or on an adjoining street.  Winter parking is a bit trickier, but doable.",2444900,David,5/23/2012,N/A,N/A,f,Jamaica Plain,"Plainfield Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,1.5,1,1,$62.00 ,2,5/31/2016,98,moderate,0.31
14090779,Lovely room with private half bath,,6104362,Vera,4/26/2013,100%,25%,f,Jamaica Plain,"Goldsmith Place, Boston, MA 02130, United States",Jamaica Plain,2130,Condominium,Private room,2,1.5,1,1,$69.00 ,1,,,flexible,
8481291,"Beautiful, airy room in JP","You can use two stations on the Orange Line (Stonybrook and Green Street). The train will take you to Back Bay in just over 10 minutes, and downtown Boston in about 15. The Longwood Medical Area and the universities in the Fenway area are also easily accessible. Although I personally don't use it much, you can easily grab bike share and get on the Southwest Corridor, which gets you to the South End and Back Bay in about 15 minutes.",8167936,Siqi,8/14/2013,N/A,N/A,f,Jamaica Plain,"Montebello Road, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,1,1,1,$69.00 ,1,4/21/2016,100,moderate,0.36
6990904,Cozy JP bedroom near Orange Line T,"Buses and subway are very close, and we are walking distance to JP centre restaurants and shops. On street parking is plentiful - but be careful about Monday morning street cleaning (read signs and ask us), don't get towed!",16337422,Orion,6/23/2015,50%,100%,f,Jamaica Plain,"Egleston Street, Boston, MA 02130, United States",Jamaica Plain,2130,House,Private room,2,2,1,1,$73.00 ,1,8/15/2016,99,moderate,1.35
197727,Great Boston neighborhood Jamaica PLain,#39 bus 5 minutes orange line 12 minute walk,964356,Jill,8/13/2011,100%,75%,f,Jamaica Plain,"Dunster Rd, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,1,1,1,1,$85.00 ,1,7/31/2016,99,strict,0.36
932853,Qn BR/Private Bath/Superhost/JP Ctr,,5028116,Jason,2/9/2013,100%,56%,t,Jamaica Plain,"Chestnut Avenue, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,2,1,1,$120.00 ,1,5/4/2016,96,strict,0.41
11159585,Mark P.Coleman,,57514323,Mark,2/5/2016,100%,100%,f,Jamaica Plain,"Pond Street, Boston, MA 02130, United States",Jamaica Plain,2130,House,Private room,2,3.5,1,2,$125.00 ,1,4/19/2016,100,flexible,0.21
9677354,JP Gem,"We are very close to the MBTA orange line which takes you right to downtown Boston in 15-20 minutes, or to Somerville in 30. If you have a car, parking is free and pretty on our street and surrounding streets.",391664,Nora,2/14/2011,60%,88%,f,Jamaica Plain,"Boylston Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,1,1,1,1,$70.00 ,1,7/23/2016,93,flexible,1.35
13426831,"Cozy, comfortable, colorful room near orange line",,17401715,Margo,6/29/2014,100%,0%,f,Jamaica Plain,"Lamartine Street, Boston, MA 02130, United States",Jamaica Plain,2130,Condominium,Private room,2,1,1,1,$100.00 ,1,,,flexible,
7956634,The Blue Room in JP,"It's a 20-25 minute bus ride to downtown, easy access to buses (right out the front door), and a stop on the Orange Line (7 minute walk). There is a Hubway bike station and a Zip car a few blocks away. For the cyclists, I'm next to the Southwest Corridor bicycle path that goes all the way to Back Bay on paved path. Parking is easy and without restriction if you have a car. This is a great location for access to the Longwood medical area and the many local colleges and universities.",8154081,Cezanne,8/14/2013,67%,100%,f,Jamaica Plain,"South Street, Boston, MA 02130, United States",Jamaica Plain,2130,Condominium,Private room,2,1,1,1,$61.00 ,1,8/5/2016,97,moderate,0.78
568234,Parking/Pvt Bath/Hip Neighborhood!,"Jamaica Plain is one of the most accessible neighborhoods to the historic sites and shopping areas. The subway, called the T,  is a 7 minute walk from my house.   I'm on the Orange Line, which will take you to the Back Bay shopping areas (10 minute ride) as well as to the ""Freedom Trail""  in  15 minutes.  In fact, the Orange Line exit is in the Old State House where the Boston Massacre took place- a seminal event the War of Independence. The #39 bus to the Museum of Fine Arts, the Isabella Stewart Garner Museum, Symphony Hall and the medical area is just a  block away. Upon your arrival, I'll provide written detailed directions on how to get around town.",2796082,Margaret,7/1/2012,100%,76%,f,Jamaica Plain,"Lee St, Boston, MA 02130, United States",Jamaica Plain,2130,House,Private room,4,1,1,2,$125.00 ,2,8/19/2016,97,strict,2.61
1030500,"Cozy den, private apt/kitchen/bath",,5670669,Kelly,3/28/2013,100%,100%,f,Jamaica Plain,"Northbourne Road, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,1,1,1,$100.00 ,1,9/5/2016,88,flexible,0.35
13652374,Private Room near Forest Hills T Stop,Very close to the Forest Hills T stop on the Orange Line ,27860683,Anú,2/16/2015,33%,100%,f,Jamaica Plain,"Hyde Park Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,1,1,1,1,$27.00 ,1,,,flexible,
12930651,Sunny and quiet private room close to subway (JP),"The orange line of the subway (known locally as the ""T"") is just a quick 5 minute walk from our apartment. You can take the orange line to downtown Boston (about a 15 minutes journey). In addition, there is a bus-stop at the end of our street (less than a 1 minute walk) which is serviced by the 39 bus route which runs regularly (around every so often) to the Back Bay neighborhood in the center of Boston. Uber is also a good way to get to places if you don't want to take the T.",5580771,Alison (& Shawn),3/22/2013,90%,92%,f,Jamaica Plain,"Rosemary Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,1,1,1,$80.00 ,1,9/1/2016,98,flexible,3.91
3997572,Room in beautiful JP home,,1805868,Zachary,2/24/2012,100%,57%,f,Jamaica Plain,"Saint John Street, Boston, MA 02130, United States",Jamaica Plain,2130,House,Private room,2,1,1,1,$85.00 ,1,4/22/2016,100,flexible,0.12
4223387,Convenient green Victorian,We are right near the Stonybrook T (Orange Line) which connects easily with the Longwood Shuttle for the Medical area as well as downtown. We've got the Hubway at one end of the street and the Southwest Corridor Park bike path on the other. There's plenty of on-street parking.,5689782,Cora,3/30/2013,100%,74%,f,Jamaica Plain,"Atherton Street, Boston, MA 02119, United States",Jamaica Plain,2119,House,Private room,3,1,1,2,$75.00 ,1,7/13/2016,91,flexible,1.83
12855396,Cozy room in boston neighborhood,A short walk to the orange line and the green line.,16052189,Jonathan,5/27/2014,78%,82%,f,Hyde Park,"Day Street, Boston, MA 02130, United States",Jamaica Plain,2130,House,Private room,1,1,1,1,$57.00 ,1,7/2/2016,20,flexible,0.44
12426823,"Nice private room, full size bed",,17549950,Mariana,7/2/2014,N/A,N/A,f,Jamaica Plain,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,1,1,1,$100.00 ,1,,,moderate,
14361322,Cozy Neighborhood Spot,15 Minutes by Train to Copley Square 20 Minutes to Downtown Boston The train/ bus station is a 7 minute walk away!,19056916,Mattaya,7/28/2014,86%,100%,f,Jamaica Plain,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,1,1,1,1,$40.00 ,1,,,flexible,
2963419,"Peaceful room, garden oasis","5 min walk to market, cafes, restaurants, bars, and JP Pond.  Stonybrook Subway/""T"" stop/Orange Line is seven minute walk. Transport from Logan Airport (1hr), South End (15 min), New England Medical Center, Theatre District, Downtown Crossing (20min). 39 Bus Stop is around the corner, with buses every 10-15 mins. (Transport to Longwood Medical Center, Brigham Woman, Museum of Fine Arts, Mass College of Art, Northeastern University, Newberry Street and Copley Plaza.) Street parking is fairly easy.",15123694,Lucia,5/5/2014,67%,100%,f,Jamaica Plain,"Halifax Street, Boston, MA 02130, United States",Jamaica Plain,2130,House,Private room,1,1,1,1,$100.00 ,1,4/1/2016,98,strict,0.71
5904732,Lg sunny room w/private entrance,"The house is just over 5 minutes from the Stony Brook T stop on the Orange line, with easy access to Downtown, Back Bay, and the Airport. It is also right around the corner from the bus stop, zip car access and the hubway (city bike rentals). It is also just a 10 minute walk to downtown Jamaica Plain and Center St. ",987917,Helder,8/18/2011,100%,56%,f,Jamaica Plain,"Weld Avenue, Boston, MA 02119, United States",Jamaica Plain,2119,House,Private room,2,2.5,1,1,$70.00 ,1,11/1/2015,93,flexible,0.53
3591359,Spacious 2 bedroom apartment (free parking),"Public transport is easy, the apartment is a 8 min walk to the Orange line, bringing you downtown in 15 minutes.",9662986,Wilke,10/27/2013,100%,89%,t,Jamaica Plain,"Gay Head Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Entire home/apt,4,1,2,2,$190.00 ,2,8/24/2016,95,moderate,1.43
2538536,Beautiful bright corner unit!ioc,T lines are in a short walking distance ,16067950,Moshe,5/27/2014,86%,100%,f,,"Brookline, MA, United States",Jamaica Plain,,Apartment,Entire home/apt,3,1,1,1,$149.00 ,1,8/13/2016,95,flexible,0.59
4975581,Clean Apartment in Boston,There are buses on the corner of street and two train line stops within a 10 minute walk.  There are rent-a-bike a block away at the Wholefoods. There is a Zip-Car rental also 1 block away.,12937716,Jean-Ellen,3/8/2014,90%,100%,f,Jamaica Plain,"Moraine Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Entire home/apt,6,1,2,2,$168.00 ,1,8/14/2016,94,moderate,2.57
4767023,Stay in Boston's top neighborhood,Easy access to public transportation on the subway (7 min. walk) with car parking right in front of the house.,24593919,Minor,12/7/2014,100%,93%,f,Jamaica Plain,"Edge Hill Street, Boston, MA 02130, United States",Jamaica Plain,2130,House,Entire home/apt,5,2,3,4,$205.00 ,1,8/28/2016,87,moderate,0.7
6364042,Bright room with queen sized bed,"The house is about 7 minutes from the Stony Brook T stop on the Orange line, with easy access to Downtown, Back Bay, and the Airport. It is also right around the corner from the bus stop, zip car access and the hubway (city bike rentals). It is also just a 10 minute walk to downtown Jamaica Plain and Center St.",987917,Helder,8/18/2011,100%,56%,f,Jamaica Plain,"Weld Avenue, Boston, MA 02119, United States",Jamaica Plain,2119,House,Private room,2,2.5,1,1,$65.00 ,1,12/30/2015,92,flexible,1.32
7986179,Spacious home in Jamaica Plain,,20040612,Jared,8/21/2015,80%,100%,f,Jamaica Plain,"Parkton Road, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Entire home/apt,2,1,1,1,$75.00 ,1,9/6/2016,92,flexible,1.5
14109003,"3rd floor condo, 2 bedrooms, 2 decks",15 minute walk to Orange Line and Green Line.,22290246,Kevin,10/8/2014,N/A,N/A,f,Jamaica Plain,"Parkton Road, Boston, MA 02130, United States",Jamaica Plain,2130,Condominium,Entire home/apt,4,1,2,4,$117.00 ,1,,,flexible,
1109224,4 bedroom Victorian Condo unit,,1531239,Lita,12/23/2011,100%,100%,f,Jamaica Plain,"South Huntington Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Entire home/apt,8,2,4,6,$429.00 ,6,9/5/2016,91,strict,0.95
1067184,Lovely bedroom/use of whole apt.,,848706,Phyllis,7/21/2011,90%,62%,f,Jamaica Plain,"Jamaica Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,1,1,1,$95.00 ,1,9/2/2016,95,flexible,1.32
13215952,The Blue Grotto,"You're less than 10 minutes walk from either the Orange Line Green Street Station or the #39 bus for easy access to everything Boston has to offer, history, greenspace, arts, the medical area, universities, and lots of fun. Although we can make a prior arrangement for you to park in the driveway, Boston is a challenge for cars. Take the T -- much easier! Also, there's a Zipcar location next door.",19798741,Pam,8/10/2014,80%,90%,f,Jamaica Plain,"John A Andrew Street, Boston, MA 02130, United States",Jamaica Plain,2130,Apartment,Private room,2,1,1,1,$69.00 ,1,,,flexible,
